mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=534.287528737	met16118	Corchoroside A	HMDB0033846	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	534.28288294	C29H42O9
m/z=534.287502882	met16118	Corchoroside A	HMDB0033846	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	534.28288294	C29H42O9
m/z=534.287194765	met16118	Corchoroside A	HMDB0033846	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	534.28288294	C29H42O9
m/z=534.287624768	met16118	Corchoroside A	HMDB0033846	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	534.28288294	C29H42O9
m/z=536.293116293	met70476	Corchorosol A	HMDB0041137	Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular	536.29853301	C29H44O9
m/z=538.197688457	met47369	Citrusin A	HMDB0039230	Food	LigNULLs, neoligNULLs and related compounds	Cytoplasm|Extracellular	538.20502655	C26H34O12
m/z=538.197688457	met21160	Diosbulbinoside F	HMDB0036783	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	538.20502655	C26H34O12
m/z=538.197688457	met29485	Asticolorin A	HMDB0030133	Endogenous|Food	Organoheterocyclic compounds	Membrane	538.19915331	C33H30O7
m/z=541.295425988	met35596	Psychosine sulfate	HMDB0013046	Endogenous|Food	Organic compounds	Extracellular|Membrane	541.29206742	C24H47NO10S
m/z=542.240401562	met30234	Cinncassiol C1 19-glucoside	HMDB0035167	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	542.23632668	C26H38O12
m/z=544.168825608	met37770	Estriol 3-sulfate 16-glucuronide	HMDB0010356	Drug or steroid metabolite|Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	544.16144718	C24H32O12S
m/z=545.238221916	met33338	Dihydrozeatin-9-N-glucoside-O-glucoside	HMDB0012212	Endogenous	Organic compounds	NULL	545.23330699	C22H35N5O11
m/z=550.282099608	met20680	Desglucocheirotoxin	HMDB0034362	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	550.27779756	C29H42O10
m/z=550.282312321	met20680	Desglucocheirotoxin	HMDB0034362	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	550.27779756	C29H42O10
m/z=562.179173343	met12790	Artonin R	HMDB0041125	Food	Organic compounds	Membrane	562.18389718	C31H30O10
m/z=562.179263809	met12790	Artonin R	HMDB0041125	Food	Organic compounds	Membrane	562.18389718	C31H30O10
m/z=564.185010781	met52265	Aloinoside B	HMDB0035784	Food	Organic compounds	Cytoplasm|Extracellular	564.18429111	C27H32O13
m/z=564.185010781	met3237	Cascaroside C	HMDB0035757	Food	Organic compounds	Cytoplasm|Extracellular	564.18429111	C27H32O13
m/z=582.241701051	met9619	Biliverdin	HMDB0001008	Endogenous	Organic compounds	Cytoplasm|Membrane (predicted from logP)|Nucleus	582.24783484	C33H34N4O6
m/z=584.268853743	met26101	4E,15Z-Bilirubin IXa	HMDB0000488	Endogenous	Organoheterocyclic compounds	Cytoplasm	584.2634849	C33H36N4O6
m/z=584.268853743	met17053	Bilirubin	HMDB0000054	Endogenous	Organoheterocyclic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	584.2634849	C33H36N4O6
m/z=592.367554533	met17833	Agavoside A	HMDB0034391	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	592.36113326	C33H52O9
m/z=592.367554533	met27075	Avenestergenin B2	HMDB0035266	Food	Organic compounds	Membrane	592.3763894	C37H52O6
m/z=596.293415803	met44472	Dipiperamide D	HMDB0040521	Food	Organoheterocyclic compounds	Membrane	596.28863702	C36H40N2O6
m/z=596.293415803	met38811	Pipercyclobutanamide B	HMDB0036361	Food	Organic compounds	Membrane	596.28863702	C36H40N2O6
m/z=608.257165778	met50749	Harderoporphyrin	HMDB0000683	Endogenous	NULL	Cytoplasm|Membrane (predicted from logP)|Mitochondria	608.2634849	C35H36N4O6
m/z=608.257165778	met46919	Somniferine	HMDB0038585	Food	Organic compounds	Membrane	608.25225152	C36H36N2O7
m/z=608.257176931	met50749	Harderoporphyrin	HMDB0000683	Endogenous	NULL	Cytoplasm|Membrane (predicted from logP)|Mitochondria	608.2634849	C35H36N4O6
m/z=608.257176931	met46919	Somniferine	HMDB0038585	Food	Organic compounds	Membrane	608.25225152	C36H36N2O7
m/z=608.271976036	met50749	Harderoporphyrin	HMDB0000683	Endogenous	NULL	Cytoplasm|Membrane (predicted from logP)|Mitochondria	608.2634849	C35H36N4O6
m/z=608.362420407	met33112	2-O-Protocatechuoylalphitolic acid	HMDB0029779	Endogenous|Food	Organic compounds	Extracellular|Membrane	608.37130402	C37H52O7
m/z=608.362420407	met55573	Avenestergenin A2	HMDB0035262	Food	Organic compounds	Membrane	608.37130402	C37H52O7
m/z=624.251827019	met37204	Grossamide	HMDB0040370	Food	Phenylpropanoids and polyketides	Membrane	624.24716614	C36H36N2O8
m/z=630.367600377	met7221	Goshonoside F7	HMDB0038378	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	630.36152719	C32H54O12
m/z=630.367600377	met993	2,3,23-Triacetylsericic acid	HMDB0034503	Endogenous|Food	Organic compounds	Extracellular|Membrane	630.37678333	C36H54O9
m/z=630.367600377	met3338	Ganoderic acid Mb	HMDB0035336	Endogenous|Food	Organic compounds	Extracellular	630.37678333	C36H54O9
m/z=630.367600377	met26856	Lyciumoside I	HMDB0039577	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane|Cytoplasm	630.36152719	C32H54O12
m/z=630.367600377	met1495	Ganoderic acid Mc	HMDB0035725	Endogenous|Food	Organic compounds	Extracellular	630.37678333	C36H54O9
m/z=630.367600377	met21309	Goshonoside F4	HMDB0038377	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	630.36152719	C32H54O12
m/z=634.339005647	met2193	(3b,20R,22R)-3,20,27-Trihydroxy-1-oxowitha-5,24-dienolide 3-glucoside	HMDB0033573	Endogenous|Food	Organic compounds	Extracellular	634.33531244	C34H50O11
m/z=641.294069935	met6836	S-(9-deoxy-delta9,12-PGD2)-glutathione	HMDB0013058	Endogenous	Organic compounds	NULL	641.29821543	C30H47N3O10S
m/z=641.294069935	met26626	S-(PGA2)-glutathione	HMDB0013062	Endogenous	Organic compounds	NULL	641.29821543	C30H47N3O10S
m/z=641.294069935	met2189	S-(PGJ2)-glutathione	HMDB0013063	Endogenous	Organic compounds	NULL	641.29821543	C30H47N3O10S
m/z=668.277860292	met22044	Isolimonic acid glucoside	HMDB0039365	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	668.26802074	C32H44O15
m/z=668.277860292	met1667	Myricanol 5-[arabinosyl-(1-&gt;6)-glucoside]	HMDB0036527	Food	Organic compounds	Cytoplasm|Extracellular	668.26802074	C32H44O15
m/z=668.277860292	met65441	Tejedine	HMDB0033035	Food	Organic compounds	Membrane	668.27338089	C38H40N2O9
m/z=668.277860292	met23932	Ichangic acid 17-beta-D-glucopyranoside	HMDB0037590	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	668.26802074	C32H44O15
m/z=674.244170087	met7470	3-Sialyl-N-acetyllactosamine	HMDB0006581	Endogenous	Organic compounds	NULL	674.23817717	C25H42N2O19
m/z=674.244170087	met782	(N-acetylneuraminosyl(a2-6)lactosamine)	HMDB0001081	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	674.23817717	C25H42N2O19
m/z=674.244170087	met48939	6-Sialyl-N-acetyllactosamine	HMDB0006584	Endogenous	Organic compounds	NULL	674.23817717	C25H42N2O19
m/z=696.225811555	met11278	Sesamolinol 4-O-b-D-glucosyl (1-&gt;6)-O-b-D-glucoside	HMDB0029299	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	696.22654985	C32H40O17
m/z=712.321216242	met45171	Convalloside	HMDB0034195	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	712.33062099	C35H52O15
m/z=764.437678304	met41240	28-Glucosyl-3b,23-dihydroxy-12,19(29)-ursadien-28-oate 3-arabinoside	HMDB0037643	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	764.43469213	C41H64O13
m/z=764.437678304	met13304	Momordin I	HMDB0036358	Food	Lipids and lipid-like molecules	Membrane	764.43469213	C41H64O13
m/z=764.682138881	met10861	TG(14:0/15:0/16:0)	HMDB0042093	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	764.68939068	C48H92O6
m/z=764.682138881	met3937	TG(15:0/15:0/15:0)	HMDB0042989	Endogenous|Food	Organic compounds	Extracellular|Membrane	764.68939068	C48H92O6
m/z=764.682138881	met60772	TG(14:0/16:0/15:0)	HMDB0042122	Endogenous|Food	NULL	Extracellular|Membrane	764.68939068	C48H92O6
m/z=764.682138881	met48342	TG(15:0/14:0/16:0)	HMDB0042961	Endogenous|Food	NULL	Extracellular|Membrane	764.68939068	C48H92O6
m/z=99.0595579044	met58430	1-Pyrrolidinecarboxaldehyde	HMDB0034587	Food	Organic compounds	Cytoplasm|Extracellular	99.06841391	C5H9NO
m/z=99.0595579044	met65508	2-Piperidinone	HMDB0011749	Endogenous	Organic compounds	NULL	99.06841391	C5H9NO
m/z=99.0595579044	met14016	2,5-Dihydro-2,4-dimethyloxazole	HMDB0040518	Food	Organic compounds	Cytoplasm|Extracellular	99.06841391	C5H9NO
m/z=108.050020562	met41934	Anisole	HMDB0033895	Food	Benzenoids	Cytoplasm|Extracellular	108.05751488	C7H8O
m/z=108.050020562	met61107	p-Cresol	HMDB0001858	Endogenous|Microbial	Organic compounds	Membrane (predicted from logP)	108.05751488	C7H8O
m/z=108.050020562	met64147	2,2-Dihydroperoxypropane	HMDB0034260	Food	Organic compounds	Cytoplasm|Extracellular	108.04225874	C3H8O4
m/z=108.050020562	met58518	m-Cresol	HMDB0002048	Endogenous|Microbial	Organic compounds	Membrane (predicted from logP)	108.05751488	C7H8O
m/z=191.08683902	met65370	5-Methoxytryptophol	HMDB0001896	Endogenous	Organic compounds	NULL	191.09462866	C11H13NO2
m/z=191.08683902	met61530	Dihydro-6-isopropyl-2,4-dimethyl-4H-1,3,5-dithiazine	HMDB0040332	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	191.08024093	C8H17NS2
m/z=191.08683902	met66584	1-Isothiocyanato-4-phenylbutane	HMDB0038443	Food	Organic compounds	Membrane	191.07687011	C11H13NS
m/z=191.08683902	met70570	Calystegine C1	HMDB0031346	Food	Organic compounds	Cytoplasm|Extracellular	191.07937253	C7H13NO5
m/z=191.08683902	met41242	4-Hydroxycitrulline	HMDB0029384	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	191.09060592	C6H13N3O4
m/z=191.08683902	met23465	2-Butylbenzothiazole	HMDB0040031	Food	Organoheterocyclic compounds	Membrane	191.07687011	C11H13NS
m/z=191.08683902	met41716	Dihydro-4,6-dimethyl-2-(1-methylethyl)-4H-1,3,5-dithiazine	HMDB0040333	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	191.08024093	C8H17NS2
m/z=191.08683902	met38036	(E)-5-(3,4,5,6-Tetrahydro-3-pyridylidenemethyl)-2-furanmethanol	HMDB0033560	Food	Organic compounds	Cytoplasm|Extracellular	191.09462866	C11H13NO2
m/z=250.112804705	met23149	Arborine	HMDB0030351	Endogenous|Food	Organic compounds	Membrane	250.11061308	C16H14N2O
m/z=250.112804705	met24440	Ubiquinone-1	HMDB0002012	Endogenous	Organic compounds	Membrane (predicted from logP)	250.12050906	C14H18O4
m/z=250.112804705	met60742	Isopropyl citrate	HMDB0032353	Endogenous|Food	Lipids and lipid-like molecules	NULL	250.10525293	C10H18O7
m/z=250.112804705	met72311	3,4-Dihydro-6-hydroxy-2,5,7,8-tetramethyl-2H-1-benzopyran-2-carboxylic acid	HMDB0038804	Food	Organoheterocyclic compounds	Membrane	250.12050906	C14H18O4
m/z=250.112804705	met18642	Helinorbisabone	HMDB0032116	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	250.12050906	C14H18O4
m/z=250.112804705	met55289	Pterosin H	HMDB0038217	Food	Benzenoids	Membrane	250.11244294	C15H19ClO
m/z=308.10312209	met19493	Moracin D	HMDB0033312	Food	Organic compounds	Membrane	308.104859	C19H16O4
m/z=308.10312209	met71982	Glyinflanin H	HMDB0041303	Food	Phenylpropanoids and polyketides	Membrane	308.104859	C19H16O4
m/z=308.10312209	met7186	Moracin G	HMDB0033314	Food	Phenylpropanoids and polyketides	Membrane	308.104859	C19H16O4
m/z=308.10312209	met8981	Moracin E	HMDB0033313	Food	Organic compounds	Membrane	308.104859	C19H16O4
m/z=308.10312209	met12608	Bisdemethoxycurcumin	HMDB0002114	Food	Organic compounds	Membrane (predicted from logP)	308.104859	C19H16O4
m/z=308.10312209	met45321	(1S,2R,3S)-2,3-Dihydro-4-(4-hydroxyphenyl)-1H-phenalene-1,2,3-triol	HMDB0037109	Food	Organic compounds	Cytoplasm|Extracellular	308.104859	C19H16O4
m/z=308.10312209	met15679	Indicaxanthin	HMDB0029386	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	308.10083625	C14H16N2O6
m/z=308.10312209	met69402	Kanzonol U	HMDB0029789	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	308.104859	C19H16O4
m/z=344.191475411	met12805	11-Dehydrocorticosterone	HMDB0004029	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.191475411	met58715	Neotussilagolactone	HMDB0031096	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.191475411	met47791	19-Oxo-deoxycorticosterone	HMDB0012614	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.191475411	met8524	(E,E)-Boviquinone 3	HMDB0030743	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=370.13783068	met7633	Xanthohumol B	HMDB0034867	Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met27252	Isoxanthohumol B	HMDB0035499	Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met18252	4-O-Methylkievitone	HMDB0038114	Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met21643	Cellulose, microcrystalline	HMDB0032197	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	370.14751167	C14H26O11
m/z=370.13783068	met14941	Lansiumarin B	HMDB0034836	Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met9965	Fragransol D	HMDB0030439	Endogenous|Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met32791	Xanthohumol D	HMDB0035003	Food	Phenylpropanoids and polyketides	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met10229	(+)-Fargesin	HMDB0038236	Food	Organic compounds	Membrane	370.14163844	C21H22O6
m/z=370.13783068	met55917	Dihydrocurcumin	HMDB0031552	Endogenous|Food	Organic compounds	Membrane (predicted from logP)	370.14163844	C21H22O6
m/z=372.153034848	met57200	Hydroxymyricanone	HMDB0041416	Food	Organic compounds	Membrane	372.1572885	C21H24O6
m/z=372.153034848	met27267	Deacetyldiltiazem	HMDB0002873	Endogenous	Organic compounds	Membrane (predicted from logP)	372.15076333	C20H24N2O3S
m/z=372.153034848	met72071	Tetrahydrocurcumin	HMDB0005789	Endogenous	Organic compounds	Membrane (predicted from logP)	372.1572885	C21H24O6
m/z=372.153034848	met13564	(-)-Arctigenin	HMDB0030087	Endogenous|Food	LigNULLs, neoligNULLs and related compounds	Membrane	372.1572885	C21H24O6
m/z=372.153034848	met8653	2-(4-Allyl-2,6-dimethoxyphenoxy)-1-(3,4-methylenedioxyphenyl)-1-propanol	HMDB0030826	Endogenous|Food	Organic compounds	Membrane	372.1572885	C21H24O6
m/z=372.153034848	met11635	Licoriphenone	HMDB0035182	Food	Phenylpropanoids and polyketides	Membrane	372.1572885	C21H24O6
m/z=372.153034848	met40424	9-Hydroxy-3,4-dimethoxy-3,4-methylenedioxy-9,9-epoxyligNULL	HMDB0032734	Food|Plant	Organic compounds	Membrane	372.1572885	C21H24O6
m/z=372.153034848	met58522	6,7-Dihydroxybergamottin	HMDB0039066	Food	Organic compounds	Membrane	372.15728849	C21H24O6
m/z=372.153034848	met41021	(8R,8R,9S)-9-Hydroxy-3,4-dimethoxy-3,4-methylenoxy-9,9-epoxyligNULL	HMDB0032733	Food	Organic compounds	Membrane	372.1572885	C21H24O6
m/z=378.196723718	met72786	Sugetriol triacetate	HMDB0040702	Endogenous|Food	Organic compounds	Extracellular|Membrane	378.20423869	C21H30O6
m/z=378.196723718	met50008	Isohumulinone A	HMDB0030045	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	378.20423869	C21H30O6
m/z=378.196723718	met36226	Eremopetasitenin C1	HMDB0032770	Endogenous|Food	Organic compounds	Extracellular|Membrane	378.20423869	C21H30O6
m/z=378.196723718	met60546	11-Dihydro-12-norneoquassin	HMDB0036889	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	378.20423869	C21H30O6
m/z=378.196723718	met44323	Eremopetasitenin D1	HMDB0032773	Endogenous|Food	Organic compounds	Extracellular|Membrane	378.20423869	C21H30O6
m/z=378.196723718	met45949	Humulinone	HMDB0030105	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular	378.20423869	C21H30O6
m/z=378.196723718	met51617	Pentosidine	HMDB0003933	Endogenous	Organic compounds	NULL	378.20155335	C17H26N6O4
m/z=378.196723718	met5100	18-Hydroxycortisol	HMDB0000418	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	378.20423869	C21H30O6
m/z=382.101372182	met14716	Artonin K	HMDB0040673	Food	Organic compounds	Membrane	382.10525293	C21H18O7
m/z=382.101372182	met41927	Mollicellin B	HMDB0033340	Food	Organoheterocyclic compounds	Membrane	382.10525293	C21H18O7
m/z=382.101372182	met15006	Mollicellin A	HMDB0033339	Food	Organoheterocyclic compounds	Membrane	382.10525293	C21H18O7
m/z=383.104642264	met61505	Succinyladenosine	HMDB0000912	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	383.10771255	C14H17N5O8
m/z=398.127258856	met68963	Dulxanthone E	HMDB0034030	Food	Organic compounds	Membrane	398.13655306	C22H22O7
m/z=398.127258856	met48956	5-Methoxycurcumin	HMDB0038921	Food	Organic compounds	Membrane (predicted from logP)	398.13655306	C22H22O7
m/z=398.127258856	met48495	Picraquassioside A	HMDB0041285	Food	Organic compounds	Cytoplasm|Extracellular	398.12129692	C18H22O10
m/z=398.127258856	met58842	Taraxacoside	HMDB0030055	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	398.12129692	C18H22O10
m/z=398.131766247	met48956	5-Methoxycurcumin	HMDB0038921	Food	Organic compounds	Membrane (predicted from logP)	398.13655306	C22H22O7
m/z=398.131766247	met68963	Dulxanthone E	HMDB0034030	Food	Organic compounds	Membrane	398.13655306	C22H22O7
m/z=399.134994298	met62422	Niaziminin A	HMDB0031945	Endogenous|Food	Organic compounds	NULL	399.13517285	C18H25NO7S
m/z=399.134994298	met28994	Narcotoline	HMDB0033440	Food	Organic compounds	Cytoplasm|Extracellular	399.13180203	C21H21NO7
m/z=399.134994298	met58974	Adlumidiceine	HMDB0040552	Food	Organic compounds	Cytoplasm|Extracellular	399.13180203	C21H21NO7
m/z=400.147367868	met35278	Hemiariensin	HMDB0029869	Endogenous|Food	Organic compounds	Membrane	400.15220312	C22H24O7
m/z=400.147367868	met45029	Isoyatein	HMDB0033258	Food	Organic compounds	Membrane	400.15220312	C22H24O7
m/z=400.147367868	met6211	Italipyrone	HMDB0041307	Food	Organoheterocyclic compounds	Membrane	400.15220312	C22H24O7
m/z=401.152149562	met2728	Margrapine A	HMDB0031254	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	401.1474521	C21H23NO7
m/z=402.163637842	met34359	6-Hydroxy-9,9-dimethyl-5-(3-methyl-1-oxobutyl)-1-propyl-3H,9H-[1,2]-dioxolo[3,4:4,5]furo[2,3-f][1]benzopyran-3-one	HMDB0034016	Food	Phenylpropanoids and polyketides	Membrane	402.16785319	C22H26O7
m/z=402.163637842	met10675	Clusin	HMDB0029542	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	402.16785319	C22H26O7
m/z=416.124560437	met9323	2-Hydroxybenzaldehyde O-[xylosyl-(1-&gt;6)-glucoside]	HMDB0034157	Food	Organic compounds	Cytoplasm|Extracellular	416.13186161	C18H24O11
m/z=416.215827657	met59760	Diasarone 2	HMDB0039145	Food	Benzenoids	Membrane	416.21988876	C24H32O6
m/z=416.215827657	met61462	Citreoviridin D	HMDB0030522	Endogenous|Food	Organoheterocyclic compounds	Membrane	416.21988876	C24H32O6
m/z=416.215827657	met4591	Armillyl everninate	HMDB0035849	Endogenous|Food	Organic compounds	Extracellular|Membrane	416.21988876	C24H32O6
m/z=416.215827657	met70851	Heterotropan	HMDB0030749	Food|Plant	LigNULLs, neoligNULLs and related compounds	Membrane	416.21988876	C24H32O6
m/z=416.215747822	met59760	Diasarone 2	HMDB0039145	Food	Benzenoids	Membrane	416.21988876	C24H32O6
m/z=416.215747822	met61462	Citreoviridin D	HMDB0030522	Endogenous|Food	Organoheterocyclic compounds	Membrane	416.21988876	C24H32O6
m/z=416.215747822	met4591	Armillyl everninate	HMDB0035849	Endogenous|Food	Organic compounds	Extracellular|Membrane	416.21988876	C24H32O6
m/z=416.215747822	met70851	Heterotropan	HMDB0030749	Food|Plant	LigNULLs, neoligNULLs and related compounds	Membrane	416.21988876	C24H32O6
m/z=416.215848696	met59760	Diasarone 2	HMDB0039145	Food	Benzenoids	Membrane	416.21988876	C24H32O6
m/z=416.215848696	met61462	Citreoviridin D	HMDB0030522	Endogenous|Food	Organoheterocyclic compounds	Membrane	416.21988876	C24H32O6
m/z=416.215848696	met4591	Armillyl everninate	HMDB0035849	Endogenous|Food	Organic compounds	Extracellular|Membrane	416.21988876	C24H32O6
m/z=416.215848696	met70851	Heterotropan	HMDB0030749	Food|Plant	LigNULLs, neoligNULLs and related compounds	Membrane	416.21988876	C24H32O6
m/z=416.215921734	met59760	Diasarone 2	HMDB0039145	Food	Benzenoids	Membrane	416.21988876	C24H32O6
m/z=416.215921734	met61462	Citreoviridin D	HMDB0030522	Endogenous|Food	Organoheterocyclic compounds	Membrane	416.21988876	C24H32O6
m/z=416.215921734	met4591	Armillyl everninate	HMDB0035849	Endogenous|Food	Organic compounds	Extracellular|Membrane	416.21988876	C24H32O6
